#,Time,Source MAC,Destination MAC,Source IP,Destination IP,Protocol,Source Port,Destination Port,Length,TTL,TCP Flags,UDP Length,UDP Checksum,HTTP Method,HTTP Host,HTTP Path,HTTP Status,DNS ID,DNS QR,DNS Opcode,DNS QName,DNS QType,DNS AnsName,DNS AnsRData,DNS AnsType,ICMP Type,ICMP Code,ARP Opcode,ARP HW Src,ARP IP Src,ARP HW Dst,ARP IP Dst,DHCP Msg Type,SNMP Community,SNMP PDU Type,SNMP ReqID,SNMP OID,SNMP Value,TLS Content Type,TLS Version,TLS Handshake Type
467,2025-05-22 00:59:30,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,79.137.248.21,DNS,57742,53,92,128,,58,0x9b4,,,,,9480,0,0,mobile.events.data.microsoft.com.,1,,,,,,,,,,,,,,,,,,,
468,2025-05-22 00:59:30,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TCP,443,4736,62,104,SYN+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,2025-05-22 00:59:30,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.42.73.24,TCP,4736,443,54,128,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,2025-05-22 00:59:30,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.42.73.24,TLS,4736,443,1923,128,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,769,1
471,2025-05-22 00:59:30,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,185.174.137.240,DNS,57742,53,92,128,,58,0x5b4,,,,,9480,0,0,mobile.events.data.microsoft.com.,1,,,,,,,,,,,,,,,,,,,
472,2025-05-22 00:59:31,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,94,56,,60,0x4968,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,2025-05-22 00:59:31,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TCP,443,4736,60,104,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,2025-05-22 00:59:31,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TLS,443,4736,153,104,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,771,
475,2025-05-22 00:59:31,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.42.73.24,TLS,4736,443,769,128,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,771,1
476,2025-05-22 00:59:31,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TLS,443,4736,1506,104,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,771,2
477,2025-05-22 00:59:31,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TCP,443,4736,1506,104,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,2025-05-22 00:59:31,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TCP,443,4736,1506,104,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,2025-05-22 00:59:31,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TCP,443,4736,1506,104,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,2025-05-22 00:59:31,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TCP,443,4736,656,104,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,2025-05-22 00:59:31,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.42.73.24,TCP,4736,443,54,128,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,2025-05-22 00:59:31,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.42.73.24,TLS,4736,443,128,128,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
483,2025-05-22 00:59:31,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.42.73.24,TLS,4736,443,146,128,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
484,2025-05-22 00:59:31,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.42.73.24,TLS,4736,443,545,128,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
485,2025-05-22 00:59:31,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.42.73.24,TLS,4736,443,7639,128,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
486,2025-05-22 00:59:31,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TCP,443,4736,60,104,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,2025-05-22 00:59:31,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TCP,443,4736,60,104,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,2025-05-22 00:59:31,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TCP,443,4736,60,104,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,2025-05-22 00:59:31,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TCP,443,4736,60,104,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,2025-05-22 00:59:31,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TLS,443,4736,157,104,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
491,2025-05-22 00:59:31,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TLS,443,4736,116,104,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
492,2025-05-22 00:59:31,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.42.73.24,TCP,4736,443,54,128,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,2025-05-22 00:59:31,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.42.73.24,TLS,4736,443,85,128,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
494,2025-05-22 00:59:31,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TLS,443,4736,367,104,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
495,2025-05-22 00:59:31,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.250.212,192.168.1.33,UDP,50001,60971,94,58,,60,0xa308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,2025-05-22 00:59:31,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.250.212,192.168.1.33,UDP,50001,60971,94,58,,60,0x53eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,2025-05-22 00:59:31,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.42.73.24,TCP,4736,443,54,128,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,2025-05-22 00:59:31,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.250.212,192.168.1.33,UDP,50001,60971,110,58,,76,0x169f,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,2025-05-22 00:59:31,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,8.8.4.4,DNS,57742,53,92,128,,58,0xce20,,,,,9480,0,0,mobile.events.data.microsoft.com.,1,,,,,,,,,,,,,,,,,,,
500,2025-05-22 00:59:31,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,8.8.4.4,192.168.1.33,DNS,53,57742,212,121,,178,0xb8d2,,,,,9480,1,0,mobile.events.data.microsoft.com.,1,mobile.events.data.microsoft.com.,mobile.events.data.trafficmanager.net.,5,,,,,,,,,,,,,,,,
501,2025-05-22 00:59:31,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.42.73.24,TCP,4737,443,62,128,SYN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,94,56,,60,0x6fab,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,162.159.128.235,192.168.1.33,TLS,443,3505,80,58,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
504,2025-05-22 00:59:32,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,162.159.128.235,TLS,3505,443,84,128,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
505,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,162.159.128.235,192.168.1.33,TLS,443,3505,78,58,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
506,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,162.159.128.235,192.168.1.33,TCP,443,3505,60,58,FIN+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,2025-05-22 00:59:32,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,162.159.128.235,TCP,3505,443,54,128,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,2025-05-22 00:59:32,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,162.159.128.235,TCP,3505,443,54,128,FIN+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,162.159.128.235,192.168.1.33,TCP,443,3505,60,58,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,162.159.128.235,192.168.1.33,TCP,443,3505,60,58,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TCP,443,4737,62,104,SYN+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,2025-05-22 00:59:32,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.42.73.24,TCP,4737,443,54,128,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,2025-05-22 00:59:32,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.42.73.24,TLS,4737,443,571,128,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,769,1
514,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TLS,443,4737,153,104,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,771,
515,2025-05-22 00:59:32,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.42.73.24,TLS,4737,443,491,128,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,771,1
516,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TLS,443,4737,1506,104,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,771,2
517,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TCP,443,4737,1506,104,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TCP,443,4737,1506,104,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TCP,443,4737,233,104,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,2025-05-22 00:59:32,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.42.73.24,TCP,4737,443,54,128,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,2025-05-22 00:59:32,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.42.73.24,TLS,4737,443,5558,128,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
522,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TCP,443,4737,60,104,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TCP,443,4737,60,104,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TLS,443,4737,157,104,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
525,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TLS,443,4737,520,104,FIN+PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
526,2025-05-22 00:59:32,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.42.73.24,TCP,4737,443,54,128,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,2025-05-22 00:59:32,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.42.73.24,TLS,4737,443,78,128,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
528,2025-05-22 00:59:32,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,20.42.73.24,TCP,4737,443,54,128,FIN+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.250.212,192.168.1.33,UDP,50001,60971,94,58,,60,0xc4b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.250.212,192.168.1.33,UDP,50001,60971,94,58,,60,0xb12c,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.250.212,192.168.1.33,UDP,50001,60971,110,58,,76,0x98b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,34.120.52.64,192.168.1.33,TLS,443,3653,81,121,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
533,2025-05-22 00:59:32,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,34.120.52.64,TLS,3653,443,85,128,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
534,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,34.120.52.64,192.168.1.33,TCP,443,3653,60,121,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,2025-05-22 00:59:32,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,20.42.73.24,192.168.1.33,TCP,443,4737,60,104,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,94,56,,60,0x7fad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,2025-05-22 00:59:33,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,79.137.248.21,DNS,56461,53,77,128,,43,0x9a5,,,,,43875,0,0,crl4.digicert.com.,1,,,,,,,,,,,,,,,,,,,
538,2025-05-22 00:59:33,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,8.8.4.4,DNS,56461,53,77,128,,43,0xce11,,,,,43875,0,0,crl4.digicert.com.,1,,,,,,,,,,,,,,,,,,,
539,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,8.8.4.4,192.168.1.33,DNS,53,56461,197,121,,163,0x4b56,,,,,43875,1,0,crl4.digicert.com.,1,crl4.digicert.com.,crl.edge.digicert.com.,5,,,,,,,,,,,,,,,,
540,2025-05-22 00:59:33,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,23.37.240.161,TCP,4738,80,62,128,SYN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,23.37.240.161,192.168.1.33,TCP,80,4738,62,55,SYN+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,2025-05-22 00:59:33,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,23.37.240.161,TCP,4738,80,54,128,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,2025-05-22 00:59:33,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,23.37.240.161,HTTP,4738,80,308,128,PSH+ACK,,,GET,crl4.digicert.com,/DigiCertGlobalRootCA.crl,,,,,,,,,,,,,,,,,,,,,,,,,
544,2025-05-22 00:59:33,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,104.18.18.125,TLS,2512,443,415,128,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
545,2025-05-22 00:59:33,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,104.18.18.125,TLS,2512,443,85,128,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
546,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,104.18.18.125,192.168.1.33,TCP,443,2512,60,58,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,184,56,,150,0x7aa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,184,56,,150,0xab45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,204,56,,170,0x2982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,242,56,,208,0x98c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,248,56,,214,0x3de9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,190,56,,156,0x9410,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,186,56,,152,0x75d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,2025-05-22 00:59:33,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,23.37.240.161,HTTP,4738,80,308,128,PSH+ACK,,,GET,crl4.digicert.com,/DigiCertGlobalRootCA.crl,,,,,,,,,,,,,,,,,,,,,,,,,
555,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,184,56,,150,0xb418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,184,56,,150,0x3f3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,23.37.240.161,192.168.1.33,TCP,80,4738,60,55,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,23.37.240.161,192.168.1.33,HTTP,80,4738,517,55,PSH+ACK,,,,,,304,,,,,,,,,,,,,,,,,,,,,,,,
559,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,184,56,,150,0x24ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,2025-05-22 00:59:33,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,79.137.248.21,DNS,61218,53,74,128,,40,0x9a2,,,,,2163,0,0,x1.c.lencr.org.,1,,,,,,,,,,,,,,,,,,,
561,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,184,56,,150,0xb043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,2025-05-22 00:59:33,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,8.8.4.4,DNS,61218,53,74,128,,40,0xce0e,,,,,2163,0,0,x1.c.lencr.org.,1,,,,,,,,,,,,,,,,,,,
563,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,184,56,,150,0x461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,104.18.18.125,192.168.1.33,TLS,443,2512,135,58,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
565,2025-05-22 00:59:33,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,23.37.240.161,TCP,4738,80,54,128,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,184,56,,150,0xb399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,8.8.4.4,192.168.1.33,DNS,53,61218,179,121,,145,0x4a86,,,,,2163,1,0,x1.c.lencr.org.,1,x1.c.lencr.org.,crl.root-x1.letsencrypt.org.edgekey.net.,5,,,,,,,,,,,,,,,,
568,2025-05-22 00:59:33,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,104.114.81.208,TCP,4739,80,62,128,SYN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,89,56,,55,0xd1eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,104.114.81.208,192.168.1.33,TCP,80,4739,62,57,SYN+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,2025-05-22 00:59:33,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,104.114.81.208,TCP,4739,80,54,128,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,2025-05-22 00:59:33,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,104.114.81.208,HTTP,4739,80,281,128,PSH+ACK,,,GET,x1.c.lencr.org,/,,,,,,,,,,,,,,,,,,,,,,,,,
573,2025-05-22 00:59:33,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,104.18.18.125,TCP,2512,443,54,128,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,89,56,,55,0x3c08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,89,56,,55,0x6c9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,89,56,,55,0xf8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,89,56,,55,0x3031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,89,56,,55,0xbb6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,89,56,,55,0xec6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,89,56,,55,0x2458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,89,56,,55,0x7df,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,2025-05-22 00:59:33,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,89,56,,55,0xcadf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,2025-05-22 00:59:33,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,104.114.81.208,HTTP,4739,80,281,128,PSH+ACK,,,GET,x1.c.lencr.org,/,,,,,,,,,,,,,,,,,,,,,,,,,
584,2025-05-22 00:59:34,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,104.114.81.208,192.168.1.33,TCP,80,4739,60,57,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,2025-05-22 00:59:34,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,104.114.81.208,192.168.1.33,HTTP,80,4739,1077,57,PSH+ACK,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,
586,2025-05-22 00:59:34,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,35.207.251.10,192.168.1.33,UDP,50003,65497,94,56,,60,0xfcec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
